id;title;imdbID;rtAllCriticsRating;rtAllCriticsNumReviews;rtAllCriticsNumFresh;rtAllCriticsNumRotten;rtAllCriticsScore;rtTopCriticsRating;rtTopCriticsNumReviews;rtTopCriticsNumFresh;rtTopCriticsNumRotten;rtTopCriticsScore;rtAudienceRating;rtAudienceNumRatings;rtAudienceScore
5765;Looney, Looney, Looney Bugs Bunny Movie;82679;0;3;2;1;66;0;0;0;0;0;0;0;0
5766;I, Madman;97557;0;4;3;1;75;0;1;1;0;100;3;387;44
5767;Mis;82755;0;0;0;0;0;0;0;0;0;0;0;0;0
5768;Modern Problems;82763;0;3;0;3;0;0;0;0;0;0;0;0;0
5769;Modern Romance;82764;6.4;20;17;3;85;0;1;1;0;100;3.6;466;72
5770;Ms. 45;82776;6.9;9;7;2;77;0;0;0;0;0;0;0;0
5771;My Bloody Valentine;1179891;5.7;85;48;37;56;5.2;8;3;5;37;3.1;111307;49
5772;My Dinner with Andre;82783;7.1;18;16;2;88;0;1;1;0;100;4;1441;85
5773;Your Friends & Neighbors;119517;7;55;42;13;76;6.4;20;13;7;65;3.3;1418;60
5774;Night of the Zombies;82815;0;0;0;0;0;0;0;0;0;0;0;0;0
5775;The Night the Lights Went Out in Georgia;82816;0;1;1;0;100;0;0;0;0;0;0;0;0
5776;Only When I Laugh;82853;4.9;6;3;3;50;0;1;0;1;0;3.1;189;39
5777;Pennies from Heaven;82894;7;24;20;4;83;4.3;5;1;4;20;3.3;851;58
5778;Five Easy Pieces;65724;8.2;30;25;5;83;6.5;5;3;2;60;3.9;4148;85
5779;Piranha Part Two: The Spawning;82910;3.4;13;1;12;7;0;1;0;1;0;2;692;11
5780;Polyester;82926;7.1;17;15;2;88;0;0;0;0;0;0;0;0
5781;Private Lessons;82948;2.7;6;0;6;0;0;1;0;1;0;2.9;1236;38
5782;Le professionnel;82949;0;1;0;1;0;0;0;0;0;0;0;0;0
5783;Derrida;303326;6.7;34;28;6;82;7.2;11;10;1;90;3.3;333;59
5784;Ghost Ship;288477;3.8;119;15;104;12;3.5;28;3;25;10;2.9;21180;53
5785;Jackass: The Movie;322802;5.1;93;46;47;49;4.1;17;6;11;35;3.4;50664;78
5786;Paid in Full;259484;5.8;41;21;20;51;5.7;16;7;9;43;4.3;4068;94
5787;The Truth About Charlie;270707;4.8;130;43;87;33;4.9;35;14;21;40;2.7;2359;29
5788;All or Nothing;286261;7.1;88;73;15;82;6.8;24;18;6;75;3.8;907;82
5789;All the Queen's Men;252223;3.3;29;2;27;6;2.8;11;0;11;0;3.1;969;51
5790;Food of Love;309600;5.3;28;13;15;46;5.4;10;5;5;50;3;360;47
5791;Frida;120679;6.9;148;112;36;75;6.8;36;23;13;63;3.7;14440;84
5792;Roger Dodger;299117;7.4;121;106;15;87;7.4;30;28;2;93;3.6;1712;75
5793;Time Changer;295725;3.9;9;2;7;22;0;1;0;1;0;3.6;571;72
5794;Beau travail;209933;7.6;29;23;6;79;0;4;4;0;100;3.9;709;79
5795;The Big Knife;47880;0;4;3;1;75;0;0;0;0;0;0;0;0
5796;Casino Royale;381061;7.8;214;202;12;94;7.8;43;41;2;95;3.9;155430;87
5797;The Company of Wolves;87075;6.5;13;10;3;76;0;1;1;0;100;3.5;2206;71
5798;Escanaba in da Moonlight;180679;0;3;1;2;33;0;1;0;1;0;0;0;0
5799;Exodus;53804;6;12;8;4;66;0;2;2;0;100;3.6;904;71
5800;How to Murder Your Wife;58212;5.9;8;5;3;62;0;0;0;0;0;0;0;0
5801;The Russians Are Coming the Russians Are Coming;60921;6.8;17;14;3;82;0;1;0;1;0;3.5;861;74
5802;The World of Henry Orient;58756;7.6;8;7;1;87;0;0;0;0;0;0;0;0
5803;I Spy;297181;0;0;0;0;0;0;0;0;0;0;0;0;0
5804;The Santa Clause 2;304669;5.6;111;61;50;54;5.4;28;13;15;46;2.9;17510;59
5806;Takhté siah;246266;6.8;34;25;9;73;7.1;11;9;2;81;3.6;447;67
5807;Love in the Time of Money;292501;4.2;39;7;32;17;3.1;12;1;11;8;3;203;28
5808;The Weight of Water;210382;5.1;62;20;42;32;5.3;21;8;13;38;3;1230;40
5809;Femme Fatale;280665;5.4;133;64;69;48;5.5;32;16;16;50;2.9;3552;49
5810;8 Mile;298203;6.7;179;133;46;74;7.2;38;32;6;84;3.1;199023;54
5811;Tout près des étoiles: Les danseurs de l'Opéra de Paris;260713;6.1;13;8;5;61;6;6;3;3;50;4.4;11;100
5812;Far from Heaven;297884;8.1;188;168;20;89;8.4;37;35;2;94;3.6;5103;77
5813;Dieu est grand, je suis toute petite;287986;4.5;25;6;19;24;4.1;11;1;10;9;3;1107;39
5814;The Rising Place;201020;4.3;16;2;14;12;3.2;6;0;6;0;3.6;47;75
5815;Half Past Dead 2;871867;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
5816;Harry Potter and the Chamber of Secrets;295297;7.1;199;164;35;82;6.6;39;27;12;69;3.6;176055;80
5817;Ararat;273435;6.4;75;42;33;56;6.3;22;10;12;45;3.6;923;70
5818;El crimen del padre Amaro;313196;6.2;82;51;31;62;6.3;29;19;10;65;3.7;3433;73
5819;Interview with the Assassin;308411;6.5;57;38;19;66;6.1;17;10;7;58;3.3;332;52
5820;Standing in the Shadows of Motown;314725;7.5;88;81;7;92;7.5;26;24;2;92;4;660;87
5821;Jibeuro;312841;6.6;55;41;14;74;6.5;18;13;5;72;4.2;1280;91
5822;Acción mutante;106215;0;0;0;0;0;0;0;0;0;0;0;0;0
5823;Eyes of an Angel;101844;0;3;0;3;0;0;0;0;0;0;0;0;0
5824;Liberty Stands Still;280870;0;4;0;4;0;0;0;0;0;0;0;0;0
5825;The Life and Death of Colonel Blimp;36112;8.7;11;10;1;90;0;1;1;0;100;4.2;1070;93
5826;Rio Grande;42895;6.7;12;9;3;75;0;0;0;0;0;0;0;0
5827;Young Americans;220178;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
5828;Bad Day at Black Rock;47849;8.2;25;24;1;96;0;3;2;1;66;3.9;1420;86
5829;Men with Brooms;263734;5.6;16;10;6;62;0;3;3;0;100;3.1;1241;61
5830;Mysterious Island;55207;6.2;10;8;2;80;0;0;0;0;0;0;0;0
5831;Soul Assassin;271200;0;1;0;1;0;0;0;0;0;0;0;0;0
5832;Left Behind II: Tribulation Force;283644;0;2;0;2;0;0;0;0;0;0;0;0;0
5833;Dog Soldiers;280609;6.8;29;22;7;75;0;2;2;0;100;0;0;0
5834;Goldfinger;58150;8.4;48;46;2;95;7.9;6;5;1;83;3.6;22155;83
5835;God afton, Herr Wallenberg - En Passionshistoria från verkligheten;99673;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
5836;Houseboat;51745;5.5;11;6;5;54;0;0;0;0;0;0;0;0
5837;Legion of the Dead;441041;0;0;0;0;0;0;0;0;0;0;0;0;0
5838;Madame Bovary;102368;6.4;10;8;2;80;0;1;1;0;100;3.3;531;57
5839;La gloire de mon père;99669;7.5;5;5;0;100;0;2;2;0;100;3.9;1022;84
5840;Le château de ma mère;99266;7.4;7;6;1;85;0;2;1;1;50;4;771;84
5841;Return to the Blue Lagoon;102782;1.9;20;0;20;0;0;4;0;4;0;2.8;2859;48
5842;Trop belle pour toi;98520;0;3;3;0;100;0;1;1;0;100;3.5;391;66
5843;Toy Soldiers;103112;4.4;13;5;8;38;0;2;0;2;0;3;3691;57
5844;The Prowler;82951;0;3;2;1;66;0;0;0;0;0;0;0;0
5845;The Pursuit of D.B. Cooper;82958;0;0;0;0;0;0;0;0;0;0;0;0;0
5846;Raggedy Man;82969;6.5;6;5;1;83;0;1;1;0;100;3.3;201;65
5847;Ragtime;82970;7.3;10;9;1;90;0;1;1;0;100;3.5;672;71
5848;Rich and Famous;82992;4.9;9;5;4;55;0;1;0;1;0;3;151;38
5849;Ricomincio da tre;81427;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
5851;Rollover;83006;0;3;2;1;66;0;0;0;0;0;0;0;0
5852;Saturday the 14th;83033;3.4;10;1;9;10;0;0;0;0;0;0;0;0
5853;Scanners;81455;6.8;25;19;6;76;0;4;1;3;25;3.2;5721;61
5854;Sharky's Machine;83064;6.2;14;13;1;92;0;1;1;0;100;3;659;45
5855;Shock Treatment;83067;5.3;5;2;3;40;0;0;0;0;0;0;0;0
5856;Sjecas li se Dolly Bell;83089;0;4;4;0;100;0;0;0;0;0;0;0;0
5857;So Fine;83099;0;4;3;1;75;0;1;1;0;100;2.9;107;15
5858;La soupe aux choux;83109;0;0;0;0;0;0;0;0;0;0;0;0;0
5859;Southern Comfort;83111;6.7;14;12;2;85;0;1;1;0;100;3.5;1184;72
5860;Sphinx;83113;0;0;0;0;0;0;0;0;0;0;0;0;0
5861;Storie di ordinaria follia;86410;0;0;0;0;0;0;0;0;0;0;0;0;0
5862;Student Bodies;83133;3.2;6;1;5;16;0;0;0;0;0;0;0;0
5863;Take This Job and Shove It;83163;0;1;0;1;0;0;0;0;0;0;0;0;0
5864;Tarzan the Ape Man;23551;7.8;13;13;0;100;0;0;0;0;0;0;0;0
5865;Tattoo;286204;6.5;25;17;8;68;6.6;9;6;3;66;3.4;520;60
5866;They All Laughed;83189;5.2;6;2;4;33;0;0;0;0;0;0;0;0
5867;The Thief of Bagdad;15400;8.1;13;13;0;100;0;1;1;0;100;3.6;655;75
5868;Elvis;79103;0;2;1;1;50;0;0;0;0;0;0;0;0
5869;True Confessions;83232;7.5;6;6;0;100;0;1;1;0;100;3.3;674;55
5870;Revolution #9;253586;6.5;25;19;6;76;6;5;4;1;80;3.3;37;57
5872;Die Another Day;246460;6.1;190;112;78;58;5.6;36;15;21;41;3.1;29585;53
5873;The Emperor's Club;283530;5.8;125;63;62;50;5.7;30;14;16;46;3.3;5179;66
5874;Friday After Next;293815;4.1;69;17;52;24;4.5;23;7;16;30;3.3;23508;76
5875;Personal Velocity: Three Portraits;295238;6.5;99;68;31;68;7.3;28;22;6;78;3.4;664;61
5876;The Quiet American;258068;7.7;150;131;19;87;8;35;33;2;94;3.5;2910;69
5878;Hable con ella;287467;0;0;0;0;0;0;0;0;0;0;0;0;0
5879;Eight Crazy Nights;271263;3.1;105;13;92;12;3.3;30;4;26;13;3.1;18784;61
5880;Extreme Ops;283160;2.9;65;4;61;6;3.3;18;2;16;11;2.6;1235;33
5881;Solyaris;69293;8.3;39;38;1;97;8.2;8;8;0;100;4.1;7425;89
5882;Treasure Planet;133240;6.5;140;97;43;69;6.5;33;24;9;72;3.1;9742;64
5883;They;283632;4.2;54;20;34;37;3.9;12;4;8;33;2.6;2603;31
5884;Chrome Hearts;103959;0;3;0;3;0;0;0;0;0;0;0;0;0
5885;Was tun, wenn's brennt?;207198;5.6;24;12;12;50;5.5;8;5;3;62;4;589;84
5886;Ik ook van jou;239060;0;0;0;0;0;0;0;0;0;0;0;0;0
5887;Another You;101356;3;8;1;7;12;0;0;0;0;0;0;0;0
5888;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;443453;8;209;191;18;91;8.1;41;40;1;97;3.4;141091;76
5889;Zhestokiy romans;90368;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
5890;Elling;279064;7.1;58;49;9;84;7.3;17;16;1;94;4.1;2002;90
5891;Day of the Woman;77713;4.9;27;15;12;55;0;0;0;0;0;0;0;0
5892;The Island at the Top of the World;71671;0;3;1;2;33;0;0;0;0;0;0;0;0
5893;The Last Seduction;110308;7.8;48;45;3;93;7.9;11;11;0;100;3.6;1444;73
5895;Contact;118884;6.8;55;37;18;67;6.5;13;7;6;53;3.1;19572;74
5896;New Waterford Girl;213121;7.4;12;11;1;91;0;2;2;0;100;3.7;582;80
5897;Das Arche Noah Prinzip;86911;0;0;0;0;0;0;0;0;0;0;0;0;0
5898;The Sword and the Sorcerer;84749;6.8;5;4;1;80;0;0;0;0;0;0;0;0
5899;Zulu;58777;7.2;13;12;1;92;0;2;2;0;100;3.8;4868;89
5900;Analyze That;289848;4.8;145;39;106;26;4.1;32;6;26;18;2.9;11576;45
5901;Empire;262396;4.4;99;21;78;21;4.5;26;5;21;19;3.3;2601;62
5902;Adaptation.;268126;8.2;195;177;18;90;8;35;30;5;85;3.6;39757;82
5903;Equilibrium;238380;4.8;82;30;52;36;4.5;23;7;16;30;3.7;77822;82
5906;Ça commence aujourd'hui;186730;7.2;16;13;3;81;0;4;4;0;100;3.6;210;73
5907;Madea Goes to Jail;1142800;4.9;46;12;34;26;4.5;11;3;8;27;3.8;153294;74
5909;Bijitâ Q;290329;5.6;8;4;4;50;0;1;0;1;0;3.8;3392;77
5910;Les uns et les autres;83260;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
5911;Urgh! A Music War;138902;0;0;0;0;0;0;0;0;0;0;0;0;0
5912;Vabank;83271;0;0;0;0;0;0;0;0;0;0;0;0;0
5913;Varning för Jönssonligan;83276;0;0;0;0;0;0;0;0;0;0;0;0;0
5914;Vernon, Florida;83281;7.9;7;7;0;100;0;0;0;0;0;0;0;0
5915;Victory;83284;5.7;6;4;2;66;0;2;2;0;100;3.5;2887;69
5916;Whose Life Is It Anyway?;83326;5.9;5;4;1;80;0;0;0;0;0;0;0;0
5917;Zoot Suit;83365;0;3;1;2;33;0;0;0;0;0;0;0;0
5918;Alone in the Dark;369226;1.7;116;1;115;0;1.7;26;0;26;0;2.1;8641;21
5919;Android Apocalypse;470023;0;2;0;2;0;0;0;0;0;0;0;0;0
5921;Attack Force Z;83591;0;0;0;0;0;0;0;0;0;0;0;0;0
5922;Attila;46731;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
5923;Author! Author!;83598;0;1;1;0;100;0;0;0;0;0;0;0;0
5924;Barbarosa;83619;0;4;4;0;100;0;0;0;0;0;0;0;0
5925;The Beast Within;83629;0;4;0;4;0;0;0;0;0;0;0;0;0
5926;My Best Friend's Wedding;119738;6.5;54;39;15;72;5.9;17;10;7;58;3.3;64013;72
5927;The Best Little Whorehouse in Texas;83642;5.1;9;5;4;55;0;1;0;1;0;3.2;2628;68
5928;The Border;83678;6.7;9;8;1;88;0;0;0;0;0;0;0;0
5929;La boum;82100;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
5930;Brimstone & Treacle;83693;0;1;1;0;100;0;0;0;0;0;0;0;0
5931;Britannia Hospital;83694;6.8;5;3;2;60;0;0;0;0;0;0;0;0
5932;Burden of Dreams;83702;8.6;14;14;0;100;0;2;2;0;100;4.1;903;89
5933;Cannery Row;83717;6.2;6;4;2;66;0;1;0;1;0;3.5;328;67
5935;Class of 1984;83739;5.9;10;6;4;60;0;1;1;0;100;3.2;1460;61
5936;Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean;83745;0;0;0;0;0;0;0;0;0;0;0;0;0
5937;Danton;83789;7.7;7;6;1;85;0;1;1;0;100;3.8;550;79
5938;Deathtrap;83806;6.1;11;7;4;63;0;1;1;0;100;3.5;1117;69
5939;Dünyayi kurtaran adam;182060;0;2;2;0;100;0;0;0;0;0;0;0;0
5940;Eating Raoul;83869;6.7;17;15;2;88;0;1;0;1;0;3.4;1151;67
5941;Drumline;303933;6.7;81;66;15;81;7;25;23;2;92;3.2;40552;73
5942;The Hot Chick;302640;3.8;80;17;63;21;4.1;24;7;17;29;3.1;39910;67
5943;Maid in Manhattan;252076;5.1;144;56;88;38;5.1;32;10;22;31;2.9;39640;53
5944;Star Trek: Nemesis;253754;5.2;155;57;98;36;5.8;32;14;18;43;3.1;16224;56
5945;About Schmidt;257360;7.7;198;168;30;84;7.9;41;37;4;90;3.1;14978;64
5946;El Bola;243794;7.2;11;10;1;90;0;4;4;0;100;3.9;644;85
5947;Evelyn;298856;6.1;106;69;37;65;6.5;29;23;6;79;3.6;1505;76
5948;Family Guy;182576;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
5949;Intacto;220580;6.5;72;52;20;72;5.9;21;13;8;61;3.8;2133;82
5950;The Jimmy Show;271020;5;10;4;6;40;0;3;0;3;0;2.8;238;30
5951;Morvern Callar;300214;7;76;64;12;84;7.3;24;21;3;87;3.6;1321;74
5952;The Lord of the Rings: The Two Towers;167261;8.4;218;210;8;96;8;39;39;0;100;4.1;263598;92
5953;Guizi lai le;245929;6.8;10;9;1;90;0;4;3;1;75;4.1;530;89
5954;25th Hour;307901;7.1;162;126;36;77;7;35;26;9;74;3.7;25056;83
5955;Antwone Fisher;168786;6.9;145;114;31;78;7.1;33;28;5;84;3.6;7166;85
5956;Gangs of New York;217505;7.1;200;149;51;74;6.5;42;28;14;66;3.5;35768;76
5957;Two Weeks Notice;313737;5.2;118;49;69;41;5.1;30;10;20;33;3;28494;63
5958;The Wild Thornberrys Movie;282120;6.6;86;68;18;79;6.9;26;22;4;84;2.8;2798;43
5959;Narc;272207;7.1;151;126;25;83;6.7;30;22;8;73;3.4;4235;76
5960;Bad Influence;99091;6.1;14;10;4;71;0;2;2;0;100;3;751;46
5961;Blue Steel;99160;5.9;16;12;4;75;0;2;2;0;100;2.8;1502;32
5962;Body of Evidence;106453;2.7;33;2;31;6;2.6;8;0;8;0;2.4;1797;30
5963;The Children's Hour;54743;7.2;5;5;0;100;0;0;0;0;0;0;0;0
5964;The Business;429715;5.8;6;3;3;50;0;0;0;0;0;0;0;0
5965;The Duellists;75968;7.3;14;14;0;100;0;0;0;0;0;0;0;0
5966;A Kiss Before Dying;49414;0;4;3;1;75;0;0;0;0;0;0;0;0
5968;Miami Blues;100143;6.5;18;15;3;83;0;2;0;2;0;3;889;45
5969;My Girl;102492;5.3;12;6;6;50;0;2;1;1;50;3.5;29984;75
5970;My Girl;102492;5.3;12;6;6;50;0;2;1;1;50;3.5;29984;75
5971;Tonari no Totoro;96283;8.1;28;25;3;89;0;3;1;2;33;4.3;31390;94
5972;The Road to Hong Kong;56417;0;4;3;1;75;0;0;0;0;0;0;0;0
5973;Running Time;120042;0;0;0;0;0;0;0;0;0;0;0;0;0
5974;The Thief of Bagdad;15400;8.1;13;13;0;100;0;1;1;0;100;3.6;655;75
5975;War and Peace;49934;5;6;3;3;50;0;1;0;1;0;3.5;2121;66
5976;Stay;492492;6.1;50;32;18;64;6.1;14;10;4;71;2.8;1534;38
5977;Where's Poppa?;66563;7.4;8;8;0;100;0;1;1;0;100;3.3;354;64
5978;The Whistle Blower;92206;7.6;7;6;1;85;0;1;1;0;100;3.1;379;36
5979;Attack of the Crab Monsters;50147;0;1;0;1;0;0;0;0;0;0;0;0;0
5980;Black Christmas;454082;0;0;0;0;0;0;0;0;0;0;0;0;0
5981;The Day of the Triffids;55894;6.5;15;13;2;86;0;1;1;0;100;3;1136;47
5982;Esther Kahn;183056;5.5;24;12;12;50;4.2;8;2;6;25;3.5;245;57
5983;Invaders from Mars;45917;7;10;8;2;80;0;0;0;0;0;0;0;0
5984;Histoire d'O;73115;0;0;0;0;0;0;0;0;0;0;0;0;0
5985;Asoka;249371;7.6;10;10;0;100;0;0;0;0;0;0;0;0
5986;Fat City;68575;8.6;17;17;0;100;8.1;5;5;0;100;3.9;668;84
5987;Love, Honour and Obey;199727;4.2;15;4;11;26;2.9;5;0;5;0;4.1;2113;87
5988;Quicksilver;91814;3.1;12;1;11;8;0;1;0;1;0;2.8;823;34
5989;Catch Me If You Can;264464;7.9;191;183;8;95;7.3;42;38;4;90;3.6;77695;81
5990;Pinocchio;32910;9;37;37;0;100;8.5;5;5;0;100;3.3;19102;66
5991;Chicago;299658;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
5992;The Hours;274558;7.4;184;148;36;80;7.1;37;29;8;78;3.7;23176;83
5993;Max;290210;6.4;110;76;34;69;6.3;27;19;8;70;3.3;1412;63
5994;Nicholas Nickleby;309912;6.8;120;92;28;76;6.4;30;22;8;73;3.5;2514;72
5995;The Pianist;253474;8.2;177;169;8;95;8.1;35;33;2;94;4;55875;94
5996;Sonny;305973;4.2;26;6;20;23;4.2;8;2;6;25;3;1479;43
5997;Champagne for Caesar;42325;0;3;3;0;100;0;0;0;0;0;0;0;0
5998;Doppelgänger;64519;0;4;1;3;25;0;0;0;0;0;0;0;0
5999;Heavy Metal 2000;119273;3.7;9;0;9;0;0;1;0;1;0;2.9;2857;44
6000;La casa sperduta nel parco;80503;0;3;1;2;33;0;0;0;0;0;0;0;0
6001;The King of Comedy;85794;8.3;39;36;3;92;7;5;4;1;80;3.8;6225;84
6002;Love Liza;282698;5.9;85;46;39;54;5.6;24;13;11;54;3.7;1656;76
6003;Confessions of a Dangerous Mind;270288;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
6004;Vale Abraão;108471;7.3;6;5;1;83;0;2;2;0;100;3.7;181;69
6005;Blue Collar Comedy Tour: The Movie;330069;6.8;13;12;1;92;7;8;8;0;100;3.6;6829;82
6006;Just Married;305711;0;0;0;0;0;0;0;0;0;0;0;0;0
6007;P.S. Your Cat Is Dead!;245341;4.2;17;4;13;23;4.1;8;1;7;12;3.1;453;48
6008;Le fils;291172;0;0;0;0;0;0;0;0;0;0;0;0;0
6009;Hyôryû-gai;246498;5.4;12;7;5;58;0;2;1;1;50;3.2;791;48
6010;Double Whammy;250347;4.5;10;3;7;30;0;0;0;0;0;0;0;0
6011;WiseGirls;284655;0;0;0;0;0;0;0;0;0;0;0;0;0
6012;A Guy Thing;295289;4.1;97;24;73;24;3.8;27;5;22;18;2.8;8292;37
6013;Kangaroo Jack;257568;0;0;0;0;0;0;0;0;0;0;0;0;0
6014;National Security;271668;3.3;87;10;77;11;4;26;6;20;23;3;10503;55
6015;Da wan;287934;4.7;15;3;12;20;0;1;0;1;0;3.6;201;72
6016;Cidade de Deus;317248;8.3;149;137;12;91;8.2;34;31;3;91;4.3;66456;97
6017;Yadon ilaheyya;274428;7.2;68;55;13;80;7.6;19;18;1;94;3.7;616;76
6018;En kærlighedshistorie;285280;5.7;18;12;6;66;0;4;1;3;25;3.7;143;64
6019;Indagine su un cittadino al di sopra di ogni sospetto;65889;7.9;5;5;0;100;0;3;3;0;100;4.4;483;97
6020;Alice Adams;26056;7.8;14;13;1;92;0;3;3;0;100;3.6;789;67
6021;Der amerikanische Freund;75675;7.2;16;14;2;87;0;2;2;0;100;3.8;1218;80
6022;American Me;103671;6.8;8;5;3;62;0;2;2;0;100;4.1;2720;91
6023;Bande à part;57869;7.9;39;37;2;94;7.7;12;12;0;100;4.2;4082;91
6024;The Break-Up;452594;5;187;62;125;33;4.5;40;8;32;20;3.1;107481;52
6025;CB4;106500;5.7;20;11;9;55;4.8;7;2;5;28;3.1;2278;60
6026;Der Totmacher;114704;0;0;0;0;0;0;0;0;0;0;0;0;0
6027;Dogfight;101748;6.8;15;12;3;80;0;2;1;1;50;3.8;1613;83
6029;Fun in Acapulco;57083;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
6030;Girls! Girls! Girls!;56023;4.9;5;2;3;40;0;0;0;0;0;0;0;0
6031;Imitation of Life;52918;7.4;13;11;2;84;0;1;1;0;100;4.2;2834;91
6032;A Little Romance;79477;6.7;14;11;3;78;0;1;0;1;0;3.8;1363;79
6033;Mystery Date;102500;4.7;8;2;6;25;0;1;0;1;0;2.9;538;41
6035;Pépé le Moko;29453;8.6;29;29;0;100;8.8;11;11;0;100;3.8;713;82
6036;Secret Admirer;89981;4.1;8;2;6;25;0;0;0;0;0;0;0;0
6037;Summer Lovers;84737;0;4;0;4;0;0;1;0;1;0;3.1;495;47
6038;Tune in Tomorrow...;100822;6;11;5;6;45;6.2;5;2;3;40;3;665;42
6039;The Woman in Red;88414;4.3;7;2;5;28;0;0;0;0;0;0;0;0
6040;Darkness Falls;282209;3.2;124;10;114;8;3;25;1;24;4;2.8;11135;46
6041;Amen.;280653;6.3;49;33;16;67;6.1;15;9;6;60;3.9;1385;82
6042;Im toten Winkel - Hitlers Sekretärin;311320;7.3;80;68;12;85;7.7;27;26;1;96;3.4;472;66
6043;Im Spiegel der Maya Deren;284203;8;18;17;1;94;7.8;7;7;0;100;3.8;258;79
6044;Blind Date;92666;4.1;22;5;17;22;0;3;1;2;33;2.9;2983;44
6045;Love and a Bullet;235553;0;2;0;2;0;0;0;0;0;0;0;0;0
6047;Dead Reckoning;39305;6.2;6;4;2;66;0;0;0;0;0;0;0;0
6048;The Devil at 4 O'Clock;54805;0;3;2;1;66;0;0;0;0;0;0;0;0
6049;Ethan Frome;106833;5.7;9;5;4;55;0;2;1;1;50;2.9;406;40
6050;Milk;1013753;8;217;203;14;93;8.3;38;36;2;94;3.9;55245;88
6051;The Harder They Come;70155;7.6;13;11;2;84;0;1;0;1;0;3.9;1321;84
6052;The Horse in the Gray Flannel Suit;63091;0;0;0;0;0;0;0;0;0;0;0;0;0
6053;Krush Groove;89444;0;4;3;1;75;0;0;0;0;0;0;0;0
6054;The Moon-Spinners;58371;0;2;1;1;50;0;0;0;0;0;0;0;0
6055;Sugar Hill;107079;5.1;9;2;7;22;0;1;0;1;0;3.4;1056;71
6056;Chaos;402910;0;4;1;3;25;0;0;0;0;0;0;0;0
6057;Biker Boyz;326769;4.2;90;20;70;22;4;28;6;22;21;3;10252;59
6058;Final Destination 2;309593;5;106;50;56;47;4;23;7;16;30;3.2;47391;70
6059;The Recruit;292506;5.5;163;70;93;42;5.6;35;16;19;45;3.2;15473;63
6060;The Guru;280720;5.7;87;50;37;57;5.6;25;15;10;60;2.6;2775;39
6061;Kedma;304267;4.8;13;4;9;30;0;2;0;2;0;3.4;166;53
6062;Lost in La Mancha;308514;7.5;97;91;6;93;7.4;25;22;3;88;3.6;5216;72
6063;May;303361;6.1;63;43;20;68;5.1;16;7;9;43;3.5;5807;75
6064;The Harder They Fall;49291;7.4;9;9;0;100;0;0;0;0;0;0;0;0
6065;I'm All Right Jack;52911;8;5;5;0;100;0;0;0;0;0;0;0;0
6066;Murder by Decree;79592;6.9;7;6;1;85;0;0;0;0;0;0;0;0
6067;Ordinary Decent Criminal;160611;3.7;7;1;6;14;0;0;0;0;0;0;0;0
6068;Pursued;385969;0;0;0;0;0;0;0;0;0;0;0;0;0
6070;Topâzu;105622;6.6;5;3;2;60;0;1;0;1;0;3.4;394;61
6072;La femme infidèle;64323;0;3;3;0;100;0;0;0;0;0;0;0;0
6073;La decima vittima;59095;0;4;4;0;100;0;0;0;0;0;0;0;0
6074;The Freshman;99615;7.3;32;30;2;93;7.2;8;7;1;87;3.1;2525;52
6075;Den enfaldige mördaren;83888;0;0;0;0;0;0;0;0;0;0;0;0;0
6076;Enigma;157583;6.6;104;75;29;72;6.8;29;22;7;75;3.2;2061;52
6077;Evil Under the Sun;83908;6.5;6;5;1;83;0;1;1;0;100;3.4;1485;61
6078;Firefox;83943;5.2;12;5;7;41;0;1;1;0;100;2.9;3121;39
6079;Five Days One Summer;83947;4;5;1;4;20;0;2;0;2;0;3;98;41
6080;Forced Vengeance;83960;0;0;0;0;0;0;0;0;0;0;0;0;0
6081;Le gendarme et les gendarmettes;83996;0;0;0;0;0;0;0;0;0;0;0;0;0
6082;The Grey Fox;85622;7.1;12;12;0;100;0;1;1;0;100;3.5;162;64
6083;Hammett;85640;5.2;8;6;2;75;0;0;0;0;0;0;0;0
6084;Honkytonk Man;84088;7;14;13;1;92;0;4;3;1;75;3.2;1335;52
6086;I, the Jury;84112;0;4;1;3;25;0;0;0;0;0;0;0;0
6087;If You Could See What I Hear;84117;0;0;0;0;0;0;0;0;0;0;0;0;0
6088;Jekyll and Hyde... Together Again;84171;0;0;0;0;0;0;0;0;0;0;0;0;0
6089;Jönssonligan & DynamitHarry;84189;0;0;0;0;0;0;0;0;0;0;0;0;0
